fold,attack_id,precision,recall,feature_runtime_sec,feature_memory_bytes,runtime_sec,memory_bytes
1,7,0.9999999999951924,0.9999999999951924,0.000202178955078125,0,0.3587367534637451,19005440
2,7,0.9999999999951924,0.9999999999951924,0.00012683868408203125,0,0.36954522132873535,12083200
3,7,0.9999999999951924,0.9999999999951924,0.00011992454528808594,0,0.35042858123779297,1150976
4,7,0.9999999999951924,0.9999999999951924,0.00012254714965820312,0,0.31507062911987305,-9207808
5,7,0.9999999999951924,0.9999999999951924,0.00012159347534179688,0,0.35886096954345703,3457024
