score,is_anomaly
1.0,False
1.0,False
1.0,False
1.0,False
0.98,False
0.9653333333333334,False
0.9545142857142858,False
0.9465628571428573,False
0.9407954603174604,False
0.9367159142857143,False
0.9339534137662339,False
0.9322247390562771,False
0.9313099574583418,False
0.9310361045696505,False
0.9312658274460188,False
0.931889244701417,False
0.9328179672900988,False
0.9339806150055334,False
0.9353193956102432,False
0.9367874560492189,False
0.9383468056823923,False
0.9399666705686985,False
0.9416221774248722,False
0.9432932930157183,False
0.9449639637141465,False
0.946621413496578,False
0.9482555684432166,False
0.9498585830274664,False
0.9514244488626508,False
0.9529486706430523,False
0.9544279971271342,False
0.9558601974144209,False
0.9572438746426757,False
0.9585783107078198,False
0.959863336779895,False
0.9610992253241277,False
0.9622866000890122,False
0.9634263611327426,False
0.9645196224553658,False
0.9655676602098293,False
0.9665718697986024,False
0.9675337304377898,False
0.968454775998662,False
0.9693365711260686,False
0.9701806917912396,False
0.9709887095686374,False
0.9717621790373056,False
0.9725026278002417,False
0.973211548693687,False
0.9738903938243183,False
0.974540570128161,False
0.975163436192268,False
0.975760300120211,False
0.976332418256338,False
0.9768809946125223,False
0.9774071808655558,False
0.9779120768140879,False
0.9783967312016446,False
0.9788621428272429,False
0.979309261877852,False
0.9797389914277718,False
0.9801521890591881,False
0.9805496685659677,False
0.9809322017093709,False
0.9813005199999724,False
0.9816553164848236,False
0.9819972475229085,False
0.9823269345353235,False
0.9826449657194722,False
0.9829518977189535,False
0.9832482572428328,False
0.9835345426296607,False
0.983811225352996,False
0.984078751466345,False
0.9843375429863772,False
0.9845879992140554,False
0.9848304979939486,False
0.9850653969125025,False
0.9852930344364421,False
0.9855137309927979,False
0.9857123578935182,False
0.9858911221041664,False
0.9860520098937497,False
0.9861968089043748,False
0.9875771280139373,False
0.9888194152125436,False
0.9899374736912893,False
0.9909437263221603,False
0.9918493536899443,False
0.9926644183209499,False
0.9933979764888549,False
0.9940581788399694,False
0.9946523609559724,False
0.9951871248603752,False
0.9956684123743377,False
0.9961015711369039,False
0.9964914140232135,False
0.9968422726208922,False
0.9971580453588029,False
0.9974422408229227,False
0.9976980167406304,False
0.9979282150665674,False
0.9981353935599107,False
0.9983218542039196,False
0.9984896687835276,False
0.9986407019051748,False
0.9987766317146574,False
0.9988989685431916,False
0.9990090716888724,False
0.9991081645199852,False
0.9991973480679867,False
0.999277613261188,False
0.9993498519350692,False
0.9994148667415623,False
0.999473380067406,False
0.9995260420606654,False
0.9995734378545988,False
0.999616094069139,False
0.9996544846622251,False
0.9996890361960026,False
0.9997201325764024,False
0.9997481193187621,False
0.9997733073868859,False
0.9997959766481973,False
0.9998163789833776,False
0.9998347410850399,False
0.9998512669765359,False
0.9998661402788823,False
0.9998795262509941,False
0.9998915736258946,False
0.9999024162633052,False
0.9999121746369747,False
0.9999209571732772,False
0.9999288614559495,False
0.9999359753103545,False
0.999942377779319,False
0.9999481400013871,False
0.9999533260012484,False
0.9999579934011236,False
0.9999621940610112,False
0.99996597465491,False
0.999969377189419,False
0.9999724394704771,False
0.9999751955234294,False
0.9999776759710864,False
0.9999799083739778,False
0.99998191753658,False
0.9999837257829219,False
0.9999853532046298,False
0.9999868178841668,False
0.9999881360957501,False
0.9999893224861751,False
0.9999903902375576,False
0.9999913512138019,False
0.9999922160924217,False
0.9999929944831796,False
0.9999936950348616,False
0.9999943255313755,False
0.999994892978238,False
0.9999954036804142,False
0.9999958633123728,False
0.9999962769811355,False
0.9999966492830219,False
0.9987469843547198,False
0.9976222859192478,False
0.9966100573273231,False
0.9956990515945908,False
0.9948791464351318,False
0.9941412317916186,False
0.9934771086124567,False
0.9928793977512111,False
0.9923414579760901,False
0.991857312178481,False
0.990171580960633,False
0.9886544228645697,False
0.9872889805781128,False
0.9860600825203015,False
0.9849540742682714,False
0.9839586668414443,False
0.9830628001572999,False
0.9822565201415699,False
0.981530868127413,False
0.9808777813146717,False
0.9802900031832046,False
0.9797610028648842,False
0.9792849025783958,False
0.9788564123205563,False
0.9784707710885008,False
