fold,attack_id,precision,recall,feature_runtime_sec,feature_memory_bytes,runtime_sec,memory_bytes
1,,0.8630705394155059,0.9999999999951924,0.00021958351135253906,0,16.127309799194336,0
2,,0.8489795918332695,0.9999999999951924,9.083747863769531e-05,0,15.720112085342407,12288
3,,0.8253968253935501,0.9999999999951924,0.00010395050048828125,0,15.729360103607178,0
4,,0.855967078185778,0.9999999999951924,9.632110595703125e-05,0,15.759918928146362,299008
5,,0.8666666666630556,0.9999999999951924,8.940696716308594e-05,0,15.331269979476929,0
